date,set,index,item-name,category,amazon-link,amazon-price,amazon-discounted-price,amazon-rating,amazon-total-ratings
30/09/2022,AM,2,"Redmi A1 (Black, 2GB RAM, 32GB Storage) | Helio A22 | 5000 mAh Battery | 8MP AI Dual Cam | Leather Texture Design | Android 12",All Mobile Phones,https://www.amazon.in/Redmi-Storage-Battery-Leather-Texture/dp/B0BBN56J5H/ref=sr_1_1?keywords=Redmi+A1+%28Black%2C+2GB+RAM%2C+32GB+Storage%29+%7C+Helio+A22+%7C+5000+mAh+Battery+%7C+8MP+AI+Dual+Cam+%7C+Leather+Texture+Design+%7C+Android+12&qid=1664486664&qu=eyJxc2MiOiItMC4wMCIsInFzYSI6IjAuMDAiLCJxc3AiOiIwLjAwIn0%3D&sr=8-1,"8,999","6,299",3.8,95
30/09/2022,AM,3,"Redmi 10A (Slate Grey, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",All Mobile Phones,https://www.amazon.in/Redmi-Storage-Battery-Finger-Booster/dp/B09XB7SRQ5/ref=sr_1_3?keywords=Redmi+10A+%28Slate+Grey%2C+4GB+RAM%2C+64GB+Storage%29+%7C+2+Ghz+Octa+Core+Helio+G25+%7C+5000+mAh+Battery+%7C+Finger+Print+Sensor+%7C+Upto+5GB+RAM+with+RAM+Booster&qid=1664486672&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"11,999","8,599",3.9,"5,285"
30/09/2022,AM,4,"Samsung Galaxy M13 (Midnight Blue, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",All Mobile Phones,https://www.amazon.in/Samsung-Midnight-Storage-6000mAh-Battery/dp/B0B4F52B5X/ref=sr_1_3?keywords=Samsung+Galaxy+M13+%28Midnight+Blue%2C+4GB%2C+64GB+Storage%29+%7C+6000mAh+Battery+%7C+Upto+8GB+RAM+with+RAM+Plus&qid=1664486681&qu=eyJxc2MiOiIwLjU5IiwicXNhIjoiMC40MyIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"14,999","9,499",4.0,"4,143"
30/09/2022,AM,9,"Amazfit GTS 4 Mini Smart Watch, Alexa Built-in Fitness Tracker with 24H Heart Rate Blood Oxygen Monitor, 5 Satellite Positioning, 120+ Sports Modes, 5 ATM Waterproof (Midnight Black)",Tablets,https://www.amazon.in/Amazfit-Satellite-Positioning-Waterproof-Midnight/dp/B0B59PWQF8/ref=sr_1_3?keywords=Amazfit+GTS+4+Mini+Smart+Watch%2C+Alexa+Built-in+Fitness+Tracker+with+24H+Heart+Rate+Blood+Oxygen+Monitor%2C+5+Satellite+Positioning%2C+120%2B+Sports+Modes%2C+5+ATM+Waterproof+%28Midnight+Black%29&qid=1664486713&sr=8-3,"10,999","6,499",4.1,415
30/09/2022,AM,10,"Samsung Galaxy Watch4 Bluetooth(4.4 cm, Black, Compatible with Android only)",Tablets,https://www.amazon.in/Samsung-Galaxy-Bluetooth-Compatible-Android/dp/B09DG9VNWB/ref=sr_1_3?keywords=Samsung+Galaxy+Watch4+Bluetooth%284.4+cm%2C+Black%2C+Compatible+with+Android+only%29&qid=1664486721&qu=eyJxc2MiOiIwLjk2IiwicXNhIjoiMC4yNCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"29,999","11,487",4.3,"3,388"
30/09/2022,AM,3,"Redmi 10A (Slate Grey, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",All Mobile Phones,https://www.amazon.in/Redmi-Storage-Battery-Finger-Booster/dp/B09XB7SRQ5/ref=sr_1_3?keywords=Redmi+10A+%28Slate+Grey%2C+4GB+RAM%2C+64GB+Storage%29+%7C+2+Ghz+Octa+Core+Helio+G25+%7C+5000+mAh+Battery+%7C+Finger+Print+Sensor+%7C+Upto+5GB+RAM+with+RAM+Booster&qid=1664486769&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"11,999","8,599",3.9,"5,285"
30/09/2022,AM,1,"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",All Mobile Phones,https://www.amazon.in/Samsung-Galaxy-Storage-6000mAh-Battery/dp/B0B4F2TTTS/ref=sr_1_3?keywords=Samsung+Galaxy+M13+%28Aqua+Green%2C+4GB%2C+64GB+Storage%29+%7C+6000mAh+Battery+%7C+Upto+8GB+RAM+with+RAM+Plus&qid=1664486823&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"14,999","9,499",4.0,"4,143"
30/09/2022,AM,3,"Redmi 10A (Slate Grey, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",All Mobile Phones,https://www.amazon.in/Redmi-Storage-Battery-Finger-Booster/dp/B09XB7SRQ5/ref=sr_1_3?keywords=Redmi+10A+%28Slate+Grey%2C+4GB+RAM%2C+64GB+Storage%29+%7C+2+Ghz+Octa+Core+Helio+G25+%7C+5000+mAh+Battery+%7C+Finger+Print+Sensor+%7C+Upto+5GB+RAM+with+RAM+Booster&qid=1664486842&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"11,999","8,599",3.9,"5,285"
30/09/2022,AM,1,"Samsung Galaxy M13 (Aqua Green, 4GB, 64GB Storage) | 6000mAh Battery | Upto 8GB RAM with RAM Plus",All Mobile Phones,https://www.amazon.in/Samsung-Galaxy-Storage-6000mAh-Battery/dp/B0B4F2TTTS/ref=sr_1_3?keywords=Samsung+Galaxy+M13+%28Aqua+Green%2C+4GB%2C+64GB+Storage%29+%7C+6000mAh+Battery+%7C+Upto+8GB+RAM+with+RAM+Plus&qid=1664487008&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sr=8-3,"14,999","9,499",4.0,"4,143"
30/09/2022,AM,2,"Redmi A1 (Black, 2GB RAM, 32GB Storage) | Helio A22 | 5000 mAh Battery | 8MP AI Dual Cam | Leather Texture Design | Android 12",All Mobile Phones,https://www.amazon.in/Redmi-Storage-Battery-Leather-Texture/dp/B0BBN56J5H/ref=sr_1_3?keywords=Redmi+A1+%28Black%2C+2GB+RAM%2C+32GB+Storage%29+%7C+Helio+A22+%7C+5000+mAh+Battery+%7C+8MP+AI+Dual+Cam+%7C+Leather+Texture+Design+%7C+Android+12&qid=1664522177&sr=8-3,"8,999","6,299",3.8,99
